"","Zi","Yi","Di"
"1943",36,15,1
"1944",26,15,1
"1945",36,15,1
"1946",37,15,1
"1947",33,15,1
"1948",34,15,1
"1949",34,15,1
"1950",37,15,1
"1951",36,15,1
"1952",37,15,1
"1953",37,15,1
"1954",36,15,1
"1955",36,15,1
"1956",37,15,1
"1957",35,15,1
"1958",32,16,1
"1959",34,16,1
"1960",37,15,1
"1961",33,15,1
"1962",37,15,1
"1963",36,15,1
"1964",33,15,1
"1965",36,15,1
"1966",35,15,1
"1967",37,15,1
"1968",37,18,1
"1969",31,16,1
"1970",37,15,1
"1971",33,15,1
"1972",36,15,1
"1973",37,15,1
"1974",37,15,1
"1975",35,15,1
"1976",36,15,1
"1977",31,15,1
"1978",34,15,1
"1979",37,15,1
"1980",37,15,1
"1981",36,15,1
"1982",37,15,1
"1983",35,16,1
"1984",34,15,1
"1985",28,15,1
"1986",33,15,1
"1987",35,15,1
"1988",35,15,1
"1989",27,15,1
"1990",35,15,1
"1991",36,15,1
"1992",19,14,1
"1993",37,15,1
"1994",34,15,1
"1995",37,15,1
"1996",37,16,1
"1997",37,15,1
"1998",36,15,1
"1999",37,15,1
"2000",37,15,1
"2001",35,15,1
"2002",37,16,1
"2003",30,16,1
"2004",32,15,1
"2005",37,14,1
"2006",16,14,1
"2007",36,14,1
"2008",37,14,1
"2009",33,14,1
"2010",33,14,1
"2011",34,14,1
"2012",22,13,1
"2013",35,14,1
"2014",31,14,1
"2015",37,15,1
"2016",33,14,1
"2017",36,14,1
"2018",32,14,1
"2019",37,14,1
"2020",37,14,1
"2021",34,14,1
"2022",37,14,1
"2023",37,14,1
"2024",37,14,1
"2025",36,14,1
"2026",37,14,1
"2027",37,14,1
"2028",37,14,1
"2029",37,13,1
"2030",37,14,1
"2031",37,13,1
"2032",37,14,1
"2033",37,14,1
"2034",32,14,1
"2035",37,14,1
"2036",26,14,1
"2037",36,14,1
"2038",34,14,1
"2039",36,14,1
"2040",37,14,1
"2041",34,14,1
"2042",35,14,1
"2043",33,14,1
"2044",33,14,1
"2045",34,14,1
"2046",37,14,1
"2047",33,14,1
"2048",36,14,1
"2049",37,14,1
"2050",37,14,1
"2051",37,15,1
"2052",31,14,1
"2053",32,14,1
"2054",37,14,1
"2055",37,13,1
"2056",32,14,1
"2057",34,14,1
"2058",36,14,1
"2059",32,14,1
"2060",34,14,1
"2061",37,14,1
"2062",37,14,1
"2063",33,14,1
"2064",35,15,1
"2065",35,14,1
"2066",34,14,1
"2067",35,15,1
"2068",33,16,1
"2069",37,14,1
"2070",37,15,1
"2071",34,14,1
"2072",37,14,1
"2073",33,14,1
"2074",36,14,1
"2075",37,14,1
"2076",37,14,1
"2077",36,14,1
"2078",28,14,1
"2079",19,14,1
"2080",35,14,1
"2081",37,14,1
"2082",37,14,1
"2083",36,14,1
"2084",37,14,1
"2085",31,14,1
"2086",36,15,1
"2087",36,14,1
"2088",34,15,1
"2089",33,14,1
"2090",37,14,1
"2091",37,14,1
"2092",34,14,1
"2093",32,14,1
"2094",37,14,1
"2095",36,16,1
"2096",31,17,1
"2097",35,15,1
"2098",37,16,1
"2099",35,15,1
"2100",35,15,1
"2101",19,17,1
"2102",35,15,1
"2103",32,15,1
"2104",25,16,1
"2105",37,13,1
"2106",35,13,1
"2107",26,16,1
"2108",37,12,1
"2109",37,13,1
"2110",35,14,1
"2111",37,13,1
"2112",30,13,1
"2113",32,13,1
"2114",36,14,1
"2115",35,12,1
"2116",36,13,1
"2117",35,13,1
"2118",31,13,1
"2119",36,13,1
"2120",37,14,1
"2121",37,12,1
"2122",31,13,1
"2123",34,13,1
"2124",35,14,1
"2125",36,13,1
"2126",36,13,1
"2127",23,13,1
"2128",36,14,1
"2129",31,12,1
"2130",28,12,1
"2131",37,13,1
"2132",32,13,1
"2133",37,14,1
"2134",36,13,1
"2135",36,13,1
"2136",32,13,1
"2137",37,13,1
"2138",32,13,1
"2139",35,13,1
"2140",34,12,1
"2141",30,13,1
"2142",37,13,1
"2143",30,14,1
"2144",37,14,1
"2145",36,14,1
"2146",37,14,1
"2147",32,14,1
"2148",37,13,1
"2149",33,14,1
"2150",37,14,1
"2151",37,14,1
"2152",33,13,1
"2153",37,14,1
"2154",34,13,1
"2155",37,14,1
"2156",37,14,1
"2157",36,13,1
"2158",36,13,1
"2159",33,14,1
"2160",27,14,1
"2161",32,13,1
"2162",31,14,1
"2163",31,13,1
"2164",32,12,1
"2165",35,12,1
"2166",36,13,1
"2167",35,12,1
"2168",37,13,1
"2169",37,13,1
"2170",27,14,1
"2171",35,14,1
"2172",32,13,1
"2173",26,14,1
"2174",32,13,1
"2175",36,13,1
"2176",37,14,1
"2177",36,13,1
"2178",35,14,1
"2179",32,13,1
"2180",35,13,1
"2181",37,14,1
"2182",30,14,1
"2183",37,14,1
"2184",37,14,1
"2185",29,14,1
"2186",37,14,1
"2187",36,14,1
"2188",20,14,1
"2189",30,12,1
"2190",29,14,1
"2191",37,13,1
"2192",36,14,1
"2193",36,14,1
"2194",35,14,1
"2195",14,14,1
"2196",37,13,1
"2197",22,14,1
"2198",36,13,1
"2199",37,14,1
"2200",37,13,1
"2201",34,14,1
"2202",37,13,1
"2203",37,14,1
"2204",35,14,1
"2205",32,14,1
"2206",36,13,1
"2207",34,14,1
"2208",36,14,1
"2209",37,13,1
"2210",35,14,1
"2211",26,14,1
"2212",37,14,1
"2213",34,13,1
"2214",36,14,1
"2215",36,13,1
"2216",37,13,1
"2217",31,14,1
"2218",34,15,1
"2219",37,16,1
"2220",35,16,1
"2221",35,16,1
"2222",36,15,1
"2223",32,15,1
"2224",33,16,1
"2225",34,15,1
"2226",23,15,1
"2227",37,16,1
"2228",37,16,1
"2229",37,16,1
"2230",26,16,1
"2231",33,18,1
"2232",37,16,1
"2233",36,15,1
"2234",37,15,1
"2235",36,12,1
"2236",37,12,1
"2237",37,12,1
"2238",37,12,1
"2239",36,13,1
"2240",33,13,1
"2241",36,12,1
"2242",35,12,1
"2243",35,12,1
"2244",36,12,1
"2245",32,12,1
"2246",37,12,1
"2247",37,12,1
"2248",36,12,1
"2249",35,12,1
"2250",37,12,1
"2251",21,12,1
"2252",36,12,1
"2253",37,13,1
"2254",37,13,1
"2255",37,12,1
"2256",35,13,1
"2257",36,13,1
"2258",37,12,1
"2259",36,12,1
"2260",36,13,1
"2261",36,13,1
"2262",35,12,1
"2263",37,12,1
"2264",36,12,1
"2265",34,12,1
"2266",35,13,1
"2267",31,12,1
"2268",37,13,1
"2269",36,12,1
"2270",35,12,1
"2271",25,12,1
"2272",37,13,1
"2273",35,13,1
"2274",33,13,1
"2275",37,13,1
"2276",36,12,1
"2277",36,12,1
"2278",37,12,1
"2279",37,12,1
"2280",29,12,1
"2281",36,12,1
"2282",29,13,1
"2283",36,12,1
"2284",35,13,1
"2285",16,12,1
"2286",35,13,1
"2287",33,13,1
"2288",35,13,1
"2289",37,13,1
"2290",37,13,1
"2291",37,13,1
"2292",37,13,1
"2293",35,12,1
"2294",32,13,1
"2295",36,12,1
"2296",37,13,1
"2297",33,13,1
"2298",36,13,1
"2299",36,12,1
"2300",37,13,1
"2301",31,13,1
"2302",37,13,1
"2303",34,13,1
"2304",36,13,1
"2305",32,12,1
"2306",32,13,1
"2307",36,13,1
"2308",37,13,1
"2309",26,13,1
"2310",36,12,1
"2311",19,13,1
"2312",36,13,1
"2313",37,13,1
"2314",30,12,1
"2315",36,13,1
"2316",37,13,1
"2317",37,13,1
"2318",30,12,1
"2319",37,13,1
"2320",28,13,1
"2321",30,12,1
"2322",35,10,1
"2324",37,10,1
"2325",18,9,1
"2326",33,10,1
"2327",36,10,1
"2328",33,11,1
"2329",35,10,1
"2330",36,10,1
"2331",28,10,1
"2332",36,12,1
"2333",32,11,1
"2334",37,10,1
"2335",35,10,1
"2336",37,10,1
"2337",37,11,1
"2338",37,10,1
"2339",13,10,1
"2340",33,11,1
"2341",37,11,1
"2342",33,9,1
"2343",33,9,1
"2344",37,10,1
"2345",19,10,1
"2346",33,10,1
"2347",37,11,1
"2348",37,10,1
"2349",31,10,1
"2350",37,10,1
"2351",36,11,1
"2352",35,9,1
"2353",37,10,1
"2354",35,11,1
"2355",31,11,1
"2356",22,11,1
"2357",35,11,1
"2358",34,11,1
"2359",37,10,1
"2360",37,10,1
"2361",37,10,1
"2362",33,10,1
"2363",27,11,1
"2364",37,11,1
"2365",34,10,1
"2366",36,11,1
"2367",37,12,1
"2368",37,11,1
"2369",37,11,1
"2370",37,11,1
"2371",19,11,1
"2372",37,10,1
"2373",37,11,1
"2374",35,10,1
"2375",28,10,1
"2376",37,11,1
"2377",37,10,1
"2378",35,11,1
"2379",32,12,1
"2380",37,11,1
"2381",37,10,1
"2382",36,11,1
"2383",31,10,1
"2384",37,10,1
"2385",35,11,1
"2386",37,10,1
"2387",29,11,1
"2388",26,11,1
"2389",32,12,1
"2390",34,11,1
"2391",34,11,1
"2392",32,12,1
"2393",24,10,1
"2394",34,11,1
"2395",36,10,1
"2396",37,11,1
"2397",37,10,1
"2398",36,11,1
"2399",33,11,1
"2400",37,11,1
"2401",29,11,1
"2402",36,11,1
"2403",36,11,1
"2404",35,11,1
"2405",33,11,1
"2406",33,11,1
"2407",33,10,1
"2408",35,11,1
"2409",34,11,1
"2410",35,11,1
"2411",37,11,1
"2412",36,11,1
"2413",37,11,1
"2414",35,11,1
"2415",32,11,1
"2416",37,11,1
"2417",32,12,1
"2418",37,12,1
"2419",36,12,1
"2420",37,11,1
"2421",35,11,1
"2422",35,11,1
"2423",37,11,1
"2424",32,12,1
"2425",37,12,1
"2426",36,12,1
"2427",35,11,1
"2428",37,12,1
"2429",31,11,1
"2430",35,11,1
"2431",36,11,1
"2432",34,11,1
"2433",36,11,1
"2434",34,12,1
"2435",33,11,1
"2436",37,11,1
"2437",37,11,1
"2438",36,12,1
"2439",36,12,1
"2440",34,11,1
"2441",36,15,1
"2442",36,15,1
"2443",37,15,1
"2444",33,12,1
"2445",22,13,1
"2446",37,15,1
"2447",28,12,1
"2448",37,12,1
"2449",36,12,1
"2450",35,15,1
"2451",34,15,1
"2452",36,12,1
"2453",37,12,1
"2454",36,12,1
"2455",37,14,1
"2456",36,12,1
"2457",37,14,1
"2458",37,14,1
"2459",37,14,1
"2460",35,14,1
"2461",36,14,1
"2462",34,14,1
"2463",36,14,1
"2464",35,14,1
"2465",36,13,1
"2466",29,14,1
"2467",32,14,1
"2468",36,13,1
"2469",35,13,1
"2470",36,12,1
"2471",35,12,1
"2472",14,12,1
"2473",35,15,1
"2474",34,12,1
"2475",37,16,1
"2476",37,12,1
"2477",37,16,1
"2478",37,12,1
"2479",33,12,1
"2480",36,12,1
"2481",32,12,1
"2482",37,12,1
"2483",37,13,1
"2484",35,12,1
"2485",36,12,1
"2486",37,12,1
"2487",29,12,1
"2488",36,13,1
"2489",35,12,1
"2490",36,12,1
"2491",36,12,1
"2492",37,12,1
"2493",35,12,1
"2494",34,14,1
"2495",36,12,1
"2496",36,12,1
"2497",36,12,1
"2498",33,12,1
"2499",37,12,1
"2500",33,12,1
"2501",31,14,1
"2502",37,15,1
"2503",35,12,1
"2504",35,12,1
"2505",37,15,1
"2506",36,13,1
"2507",34,16,1
"2508",37,15,1
"2509",36,13,1
"2510",36,12,1
"2511",37,15,1
"2512",36,16,1
"2513",31,16,1
"2514",37,16,1
"2515",35,16,1
"2516",37,15,1
"2517",32,16,1
"2519",37,10,1
"2522",36,9,1
"2523",34,10,1
"2524",37,11,1
"2525",35,9,1
"2526",36,10,1
"2527",37,10,1
"2530",12,8,1
"2531",31,9,1
"2532",9,9,1
"2533",32,8,1
"2534",36,9,1
"2535",35,9,1
"2536",30,9,1
"2537",14,10,1
"2538",36,10,1
"2541",33,9,1
"2544",36,9,1
"2545",34,10,1
"2546",36,9,1
"2547",36,9,1
"2549",35,10,1
"2550",34,10,1
"2551",35,10,1
"2552",34,10,1
"2554",37,10,1
"2558",37,10,1
"2559",37,10,1
"2560",36,10,1
"2562",26,10,1
"2563",36,9,1
"2567",37,10,1
"2568",34,11,1
"2569",37,10,1
"2570",35,10,1
"2571",35,9,1
"2572",33,11,1
"2573",37,10,1
"2574",36,9,1
"2575",31,10,1
"2576",37,10,1
"2577",33,9,1
"2579",37,10,1
"2580",34,11,1
"2581",37,10,1
"2582",25,9,1
"2583",36,10,1
"2584",36,9,1
"2585",34,10,1
"2586",37,10,1
"2587",32,9,1
"2588",35,9,1
"2589",18,9,1
"2590",31,9,1
"2591",36,9,1
"2592",36,11,1
"2593",37,10,1
"2595",35,11,1
"2596",34,10,1
"2597",37,10,1
"2598",33,10,1
"2599",34,9,1
"2600",33,10,1
"2601",37,10,1
"2602",36,10,1
"2603",36,10,1
"2605",23,10,1
"2606",36,11,1
"2607",34,10,1
"2608",37,10,1
"2609",34,11,1
"2610",36,11,1
"2611",37,10,1
"2612",34,9,1
"2613",37,10,1
"2614",35,11,1
"2615",34,11,1
"2616",30,10,1
"2617",25,9,1
"2618",30,10,1
"2619",37,10,1
"2620",37,10,1
"2623",34,8,1
"2624",34,7,1
"2628",27,8,1
"2630",34,8,1
"2632",32,8,1
"2637",34,8,1
"2639",35,9,1
"2646",32,7,1
"2649",33,12,1
"2650",37,12,1
"2651",34,12,1
"2652",27,12,1
"2653",36,12,1
"2654",36,12,1
"2655",36,12,1
"2656",31,12,1
"2657",32,12,1
"2658",35,12,1
"2659",18,12,1
"2660",36,13,1
"2661",37,14,1
"2662",37,12,1
"2663",36,12,1
"2664",37,12,1
"2665",35,12,1
"2666",32,12,1
"2667",37,12,1
"2668",37,14,1
"2669",36,12,1
"2670",36,12,1
"2671",33,12,1
"2673",34,10,1
"2674",35,9,1
"2677",36,10,1
"2678",35,8,1
"2679",34,8,1
"2680",36,10,1
"2681",25,9,1
"2684",32,8,1
"2687",30,8,1
"2690",30,7,1
"2692",36,9,1
"2693",33,8,1
"2696",34,8,1
"2697",32,7,1
"2698",33,8,1
"2700",33,8,1
"2703",15,8,1
"2706",33,8,1
"2707",35,8,1
"2709",22,9,1
"2712",35,8,1
"2714",34,10,1
"2715",26,9,1
"2718",30,7,1
"2719",37,10,1
"2725",31,8,1
"2726",35,8,1
"2728",35,8,1
"2733",34,10,1
"2735",36,9,1
"2736",27,9,1
"2738",35,8,1
"2739",33,8,1
"2740",36,9,1
"2741",34,9,1
"2743",28,8,1
"2744",33,8,1
"2746",34,9,1
"2747",25,8,1
"2749",34,9,1
"2750",34,9,1
"2751",36,9,1
"2752",32,8,1
"2753",29,9,1
"2754",31,9,1
"2755",34,8,1
"2756",35,9,1
"2757",36,9,1
"2758",33,10,1
"2762",33,8,1
"2763",37,10,1
"2765",33,10,1
"2766",36,9,1
"2767",25,10,1
"2772",37,10,1
"2773",34,9,1
"2775",37,10,1
"2776",32,9,1
"2777",33,9,1
"2778",37,10,1
"2779",13,10,1
"2780",35,10,1
"2781",35,10,1
"2782",33,10,1
"2783",34,9,1
"2784",33,9,1
"2785",33,8,1
"2787",34,9,1
"2788",34,10,1
"2789",34,9,1
"2790",36,9,1
"2792",35,10,1
"2794",37,10,1
"2795",35,9,1
"2796",37,10,1
"2797",32,9,1
"2798",31,9,1
"2800",37,10,1
"2801",36,9,1
"2802",30,8,1
"2803",34,9,1
"2804",35,9,1
"2805",34,9,1
"2806",37,10,1
"2807",34,8,1
"2808",34,9,1
"2810",35,11,1
"2813",36,10,1
"2814",33,9,1
"2815",33,9,1
"2816",37,10,1
"2817",36,9,1
"2818",37,10,1
"2821",34,10,1
"2823",37,10,1
"2824",37,10,1
"2825",27,9,1
"2826",36,10,1
"2827",27,11,1
"2829",23,7,1
"2842",32,6,1
"2846",22,6,1
"2849",33,7,1
"2851",20,7,1
"2853",34,7,1
"2862",33,6,1
"2863",36,11,1
"2866",33,7,1
"2869",35,8,1
"2870",35,8,1
"2876",35,8,1
"2878",20,7,1
"2879",32,8,1
"2881",23,8,1
"2882",23,8,1
"2895",32,7,1
"2897",31,6,1
"2899",35,11,1
"2902",31,7,1
"2903",34,7,1
"2905",32,7,1
"2909",32,7,1
"2914",35,8,1
"2915",31,8,1
"2918",31,7,1
"2920",29,7,1
"2921",36,9,1
"2923",35,8,1
"2924",32,7,1
"2926",28,7,1
"2929",31,6,1
"2931",11,8,1
"2932",35,11,1
"2934",27,6,1
"2939",27,6,1
"2943",34,11,1
"2955",29,7,1
"2956",15,7,1
"2957",30,5,1
"2961",33,6,1
"2962",30,5,1
"2964",28,4,1
"2965",33,8,1
"2970",29,5,1
"2972",33,6,1
"2984",33,6,1
"2986",30,6,1
"2994",25,8,1
"2995",20,8,1
"3000",29,6,1
"3002",33,6,1
"3019",32,6,1
"3020",33,7,1
"3023",34,8,1
"3025",28,6,1
"3026",30,6,1
"3028",33,6,1
"3030",31,7,1
"3031",33,6,1
"3036",29,8,1
"3038",32,8,1
"3045",34,7,1
"3048",22,4,1
"3061",32,7,1
"3073",15,4,1
"3076",30,7,1
"3096",29,5,1
"3097",13,5,1
"3099",33,7,1
"3103",32,8,1
"3110",33,7,1
"3111",12,6,1
"3113",7,4,1
"3114",10,4,1
"3117",34,7,1
"3127",25,8,1
"3129",25,5,1
"3130",16,7,1
"3134",28,5,1
"3139",36,9,1
"3141",32,5,1
"3145",33,8,1
"3147",23,8,1
"3150",8,5,1
"3151",26,7,1
"3155",31,4,1
"3169",32,5,1
"3179",18,4,1
"3180",28,4,1
"3186",32,6,1
"3191",31,7,1
"3196",25,6,1
"3201",31,5,1
"3203",30,5,1
"3206",25,7,1
"3207",27,7,1
"3210",29,5,1
"3212",21,7,1
"3218",32,5,1
"3219",32,5,1
"3220",35,8,1
"3229",24,5,1
"3231",12,4,1
"3237",33,7,1
"3246",29,6,1
"3260",32,6,1
"3263",28,5,1
"3264",25,6,1
"3274",32,6,1
"3278",34,8,1
"3281",35,8,1
"3283",33,8,1
"3284",30,8,1
"3285",33,8,1
"3287",34,7,1
"3290",37,10,1
"3292",35,8,1
"3293",32,7,1
"3297",35,8,1
"3298",33,9,1
"3304",12,6,1
"3306",31,6,1
"3310",32,7,1
"3311",36,11,1
"3316",8,6,1
"3320",34,7,1
"3325",22,6,1
"3336",33,6,1
"3338",15,6,1
"3341",9,5,1
"3352",28,4,1
"3355",31,4,1
"3360",6,4,1
"3368",28,4,1
"3376",31,5,1
"3390",30,5,1
"3392",30,5,1
"3399",32,5,1
"3403",31,5,1
"3409",27,5,1
"3411",30,5,1
"3412",31,5,1
"3413",27,5,1
"3416",37,10,1
"3417",17,6,1
"3424",32,5,1
"3427",30,5,1
"3434",32,5,1
"3438",30,5,1
"3441",31,5,1
"3443",30,4,1
"3455",32,6,1
"3456",30,6,1
"3457",34,8,1
"3458",34,8,1
"3459",30,8,1
"3461",35,8,1
"3465",35,8,1
"3466",31,8,1
"3469",12,5,1
"3471",34,8,1
"3474",24,4,1
"3478",36,9,1
"3479",35,9,1
"3480",37,10,1
"3481",32,9,1
"3482",23,10,1
"3484",31,11,1
"3485",35,10,1
"3486",37,10,1
"3487",33,8,1
"3488",28,8,1
"3490",37,10,1
"3491",33,7,1
"3495",26,4,1
"3510",35,10,1
"3515",34,10,1
"3518",37,10,1
"3521",29,5,1
"3522",14,4,1
"3533",31,4,1
"3536",29,5,1
"3537",36,33,1
"3538",37,33,1
"3539",35,33,1
"3545",22,4,1
"3546",33,7,1
"3549",25,5,1
"3553",29,6,1
"3554",36,10,1
"3564",22,6,1
"3565",31,6,1
"3566",25,6,1
"3570",32,7,1
"3574",11,4,1
"3576",24,4,1
"3596",32,8,1
"3611",33,7,1
"3618",36,32,1
"3619",36,33,1
"3620",37,32,1
"3621",37,30,1
"3622",36,29,1
"3623",37,29,1
"3624",37,29,1
"3625",37,29,1
"3626",37,29,1
"3627",35,29,1
"3628",36,32,1
"3629",35,29,1
"3630",35,33,1
"3631",37,28,1
"3632",37,28,1
"3633",33,30,1
"3634",37,33,1
"3635",37,33,1
"3636",37,30,1
"3637",36,30,1
"3638",35,28,1
"3639",34,33,1
"3640",33,33,1
"3641",37,33,1
"3642",37,31,1
"3643",37,33,1
"3644",36,33,1
"3645",35,30,1
"3646",37,33,1
"3647",37,32,1
"3648",37,33,1
"3649",32,32,1
"3650",36,33,1
"3651",35,32,1
"3652",34,32,1
"3653",36,32,1
"3654",37,32,1
"3655",37,31,1
"3656",37,32,1
"3657",35,32,1
"3658",34,32,1
"3659",35,34,1
"3660",36,33,1
"3661",32,31,1
"3662",35,33,1
"3663",36,9,1
"3664",20,7,1
"3666",33,8,1
"3667",34,7,1
"3669",32,8,1
"3670",32,9,1
"3671",23,7,1
"3678",36,9,1
"3679",32,7,1
"3681",30,9,1
"3682",33,8,1
"3683",28,12,1
"3684",36,12,1
"3685",37,12,1
"3686",32,12,1
"3687",36,12,1
"3688",37,12,1
"3689",36,12,1
"3690",36,12,1
"3691",33,13,1
"3692",37,12,1
"3693",36,12,1
"3694",35,12,1
"3695",35,12,1
"3696",36,12,1
"3697",35,12,1
"3698",36,13,1
"3699",29,12,1
"3700",37,12,1
"3701",36,12,1
"3702",35,12,1
"3703",35,12,1
"3704",34,12,1
"3705",31,12,1
"3706",37,12,1
"3707",35,13,1
"3708",37,12,1
"3709",37,16,1
"3710",33,12,1
"3711",36,12,1
"3712",36,12,1
"3713",37,12,1
"3714",30,12,1
"3715",37,12,1
"3716",35,12,1
"3717",29,8,1
"3719",33,7,1
"3722",27,9,1
"3727",27,11,1
"3728",35,10,1
"3730",33,8,1
"3737",35,8,1
"3738",30,7,1
"3742",34,7,1
"3744",32,9,1
"3745",34,8,1
"3746",33,8,1
"3748",34,9,1
"3751",18,9,1
"3752",36,9,1
"3755",36,9,1
"3756",32,9,1
"3757",32,10,1
"3758",30,8,1
"3759",31,8,1
"3760",34,7,1
"3762",35,8,1
"3764",35,8,1
"3767",34,7,1
"3769",37,29,1
"3770",35,29,1
"3771",37,31,1
"3772",34,32,1
"3773",37,31,1
"3774",36,27,1
"3775",36,28,1
"3776",37,30,1
"3777",33,27,1
"3778",37,28,1
"3779",37,28,1
"3780",37,28,1
"3781",33,30,1
"3782",37,31,1
"3783",37,32,1
"3784",36,32,1
"3785",37,26,1
"3786",34,27,1
"3787",36,31,1
"3788",37,31,1
"3789",33,28,1
"3790",35,28,1
"3791",37,28,1
"3792",37,27,1
"3793",33,27,1
"3794",36,32,1
"3795",35,28,1
"3796",37,28,1
"3797",37,27,1
"3798",36,32,1
"3799",36,31,1
"3800",33,31,1
"3801",33,32,1
"3802",32,31,1
"3803",37,27,1
"3804",35,31,1
"3805",33,33,1
"3806",37,32,1
"3807",36,32,1
"3808",37,32,1
"3809",32,29,1
"3810",32,29,1
"3811",37,29,1
"3812",37,29,1
"3813",37,32,1
"3814",32,32,1
"3815",35,29,1
"3816",37,29,1
"3817",37,29,1
"3818",37,28,1
"3819",36,33,1
"3820",37,29,1
"3821",33,28,1
"3822",34,28,1
"3823",33,30,1
"3824",37,32,1
"3825",37,29,1
"3826",36,29,1
"3827",36,28,1
"3828",37,30,1
"3829",37,30,1
"3830",37,33,1
"3831",37,29,1
"3832",36,30,1
"3833",36,29,1
"3834",33,30,1
"3835",37,29,1
"3836",34,28,1
"3837",37,27,1
"3838",35,28,1
"3839",36,29,1
"3840",34,28,1
"3841",35,32,1
"3842",33,29,1
"3843",37,32,1
"3844",37,28,1
"3845",37,33,1
"3846",37,32,1
"3847",33,32,1
"3848",36,32,1
"3849",34,27,1
"3850",37,27,1
"3851",37,32,1
"3852",37,30,1
"3853",33,33,1
"3854",37,29,1
"3855",34,30,1
"3856",35,30,1
"3857",37,30,1
"3858",37,27,1
"3859",37,27,1
"3860",34,27,1
"3861",37,29,1
"3862",34,28,1
"3863",36,28,1
"3864",36,28,1
"3865",35,29,1
"3866",35,28,1
"3867",30,28,1
"3868",37,28,1
"3869",35,28,1
"3870",37,29,1
"3871",37,28,1
"3872",35,28,1
"3873",37,28,1
"3874",37,28,1
"3875",36,28,1
"3876",35,28,1
"3877",37,27,1
"3878",37,28,1
"3879",36,28,1
"3880",37,28,1
"3881",32,28,1
"3882",34,28,1
"3883",35,27,1
"3884",37,27,1
"3885",30,28,1
"3886",36,30,1
"3887",32,28,1
"3888",33,29,1
"3889",30,29,1
"3890",37,29,1
"3891",37,29,1
"3892",35,29,1
"3893",34,28,1
"3894",37,29,1
"3895",31,29,1
"3896",36,29,1
"3897",36,29,1
"3898",37,30,1
"3899",36,29,1
"3900",35,29,1
"3901",33,28,1
"3902",37,29,1
"3903",36,27,1
"3904",37,29,1
"3905",35,27,1
"3906",37,29,1
"3907",37,28,1
"3908",29,28,1
"3909",36,29,1
"3910",37,29,1
"3911",30,30,1
"3912",37,28,1
"3913",32,29,1
"3914",36,30,1
"3915",36,30,1
"3916",34,30,1
"3917",32,28,1
"3918",37,29,1
"3919",37,30,1
"3920",37,30,1
"3921",37,30,1
"3922",36,31,1
"3923",37,30,1
"3924",37,30,1
"3925",31,28,1
"3926",37,30,1
"3927",35,30,1
"3928",30,29,1
"3929",32,31,1
"3930",37,29,1
"3931",37,31,1
"3932",33,29,1
"3933",28,28,1
"3934",32,29,1
"3935",33,31,1
"3936",36,27,1
"3937",34,30,1
"3938",37,30,1
"3939",37,30,1
"3940",37,30,1
"3941",36,30,1
"3942",35,30,1
"3943",33,30,1
"3944",37,29,1
"3945",35,27,1
"3946",36,30,1
"3947",37,27,1
"3948",30,27,1
"3949",35,29,1
"3950",32,30,1
"3951",32,29,1
"3952",35,31,1
"3953",37,27,1
"3954",30,29,1
"3955",37,29,1
"3956",32,29,1
"3957",37,31,1
"3958",32,31,1
"3959",36,31,1
"3960",33,28,1
"3961",35,25,1
"3962",37,26,1
"3963",37,26,1
"3964",37,26,1
"3965",31,26,1
"3966",37,26,1
"3967",36,25,1
"3968",37,25,1
"3969",36,25,1
"3970",36,25,1
"3971",35,26,1
"3972",37,25,1
"3973",27,25,1
"3974",35,26,1
"3975",36,28,1
"3976",35,30,1
"3977",37,30,1
"3978",37,28,1
"3979",36,28,1
"3980",36,28,1
"3981",37,28,1
"3982",33,29,1
"3983",37,27,1
"3984",36,27,1
"3985",35,28,1
"3986",27,26,1
"3987",31,26,1
"3988",33,26,1
"3989",37,26,1
"3990",32,26,1
"3991",37,26,1
"3992",37,27,1
"3993",27,26,1
"3994",36,26,1
"3995",36,26,1
"3996",37,28,1
"3997",26,26,1
"3998",37,26,1
"3999",37,26,1
"4000",32,26,1
"4001",37,26,1
"4002",37,26,1
"4003",28,26,1
"4004",37,26,1
"4005",35,26,1
"4006",37,26,1
"4007",36,26,1
"4008",36,26,1
"4009",36,27,1
"4010",37,26,1
"4011",30,26,1
"4012",31,26,1
"4013",37,26,1
"4014",37,26,1
"4015",36,27,1
"4016",32,27,1
"4017",33,26,1
"4018",33,26,1
"4019",37,27,1
"4020",36,27,1
"4021",37,31,1
"4022",35,33,1
"4023",36,30,1
"4024",37,32,1
"4025",35,30,1
"4026",36,30,1
"4027",36,32,1
"4028",37,32,1
"4029",37,32,1
"4030",32,29,1
"4031",35,29,1
"4032",33,28,1
"4033",37,30,1
"4034",34,30,1
"4035",37,28,1
"4036",35,28,1
"4037",37,28,1
"4038",29,28,1
"4039",37,28,1
"4040",37,27,1
"4041",30,28,1
"4042",37,27,1
"4043",35,27,1
"4044",37,27,1
"4045",37,27,1
"4046",37,28,1
"4047",36,27,1
"4048",36,28,1
"4049",37,28,1
"4050",37,28,1
"4051",37,28,1
"4052",32,28,1
"4053",36,27,1
"4054",34,28,1
"4055",35,28,1
"4056",36,27,1
"4057",36,27,1
"4058",37,27,1
"4059",30,27,1
"4060",33,27,1
"4061",37,27,1
"4062",36,23,1
"4063",36,24,1
"4064",36,23,1
"4065",36,24,1
"4066",37,24,1
"4067",37,24,1
